2023-08-10 03:46:28,13.66,7.79
2023-08-10 04:20:34,15.30,8.98
2023-08-10 04:46:30,13.14,7.09
2023-08-10 05:19:14,12.61,6.80
2023-08-10 05:46:41,16.72,9.34
2023-08-10 06:20:52,13.63,8.02
2023-08-10 06:46:27,13.68,7.93
2023-08-10 07:18:45,12.93,7.52
2023-08-10 07:46:51,18.74,11.16
2023-08-10 08:20:49,14.32,8.92
2023-08-10 08:47:52,23.78,8.72
2023-08-10 09:19:40,15.01,8.84
2023-08-10 09:46:54,22.11,11.21
2023-08-10 10:20:28,15.90,9.32
2023-08-10 10:46:45,21.28,12.21
2023-08-10 11:18:17,21.24,10.94
2023-08-10 11:46:29,13.51,6.90
2023-08-10 12:23:45,14.30,8.49
2023-08-10 12:53:21,45.56,39.05
2023-08-10 13:21:35,21.32,12.10
2023-08-10 13:46:46,17.69,9.37
2023-08-10 14:20:25,18.34,10.46
2023-08-10 14:46:37,18.57,11.03
2023-08-10 15:20:11,12.39,7.27
2023-08-10 15:46:31,13.65,8.40
2023-08-10 16:21:03,13.81,8.30
2023-08-10 16:46:45,17.56,10.13
2023-08-10 17:18:57,19.33,11.14
2023-08-10 17:46:41,16.38,9.40
2023-08-10 18:21:05,17.50,9.69
2023-08-10 18:46:38,16.79,9.43
2023-08-10 19:16:40,16.43,9.07
2023-08-10 19:46:19,12.24,6.88
2023-08-10 20:18:15,12.94,6.80
2023-08-10 20:46:29,15.02,8.96
2023-08-10 21:17:20,14.13,7.21
2023-08-10 21:46:47,16.68,9.32
2023-08-10 22:19:14,17.14,10.14
2023-08-10 22:46:34,18.03,11.03
2023-08-10 23:18:30,15.83,8.95
2023-08-10 23:46:37,12.01,6.91
2023-08-11 00:24:34,16.40,10.31
2023-08-11 01:06:24,18.55,12.02
2023-08-11 01:32:24,19.52,12.20
2023-08-11 01:55:53,15.29,9.23
2023-08-11 02:20:45,16.51,10.53
2023-08-11 02:46:55,15.76,8.75
2023-08-11 03:19:02,16.20,9.62
2023-08-11 03:46:26,12.63,7.04
2023-08-11 04:21:01,14.85,7.63
2023-08-11 04:46:50,18.47,10.59
2023-08-11 05:19:18,19.10,11.03
2023-08-11 05:46:54,16.55,9.03
2023-08-11 06:21:13,16.80,9.48
2023-08-11 06:46:51,16.58,9.89
2023-08-11 07:18:46,14.41,7.50
2023-08-11 07:46:35,15.75,9.13
2023-08-11 08:20:57,19.45,11.29
2023-08-11 08:46:48,13.49,7.61
2023-08-11 09:18:43,16.77,9.43
2023-08-11 09:46:44,16.24,9.38
2023-08-11 10:19:58,12.60,7.39
2023-08-11 10:46:40,12.30,6.91
2023-08-11 11:17:15,15.89,9.36
2023-08-11 11:46:45,20.89,11.80
2023-08-11 12:22:16,12.84,7.71
2023-08-11 12:51:07,48.08,40.67
2023-08-11 13:20:17,14.22,8.87
2023-08-11 13:46:42,13.05,7.28
2023-08-11 14:19:04,13.25,7.74
2023-08-11 14:47:07,16.43,7.89
2023-08-11 15:19:06,14.91,8.57
2023-08-11 15:46:42,12.54,7.00
2023-08-11 16:21:19,19.39,11.38
2023-08-11 16:46:35,13.46,7.67
2023-08-11 17:19:02,18.49,11.20
2023-08-11 17:46:27,13.28,7.85
2023-08-11 18:21:00,16.53,9.45
2023-08-11 18:46:53,17.64,10.67
2023-08-11 19:16:57,13.98,8.40
2023-08-11 19:46:38,12.10,6.90
2023-08-11 20:19:04,12.78,7.37
2023-08-11 20:46:43,12.95,7.41
2023-08-11 21:17:21,14.73,8.61
2023-08-11 21:46:45,15.65,9.18
2023-08-11 22:19:12,15.52,9.23
2023-08-11 22:46:38,16.01,8.87
2023-08-11 23:18:19,16.05,9.40
2023-08-11 23:46:37,16.10,9.54
2023-08-12 00:24:32,16.97,10.85
2023-08-12 01:06:31,21.75,13.51
2023-08-12 01:31:23,17.71,11.67
2023-08-12 01:55:03,17.65,11.73
2023-08-12 02:19:50,13.34,8.05
2023-08-12 02:46:45,19.12,11.07
2023-08-12 03:18:38,15.49,9.30
2023-08-12 03:46:37,12.63,7.31
2023-08-12 04:20:21,13.68,7.94
2023-08-12 04:46:58,17.00,9.47
2023-08-12 05:18:44,11.92,6.75
2023-08-12 05:46:33,16.47,9.62
2023-08-12 06:20:44,17.84,10.92
2023-08-12 06:46:44,22.17,12.10
2023-08-12 07:17:04,16.55,9.85
2023-08-12 07:46:31,17.13,9.48
2023-08-12 08:20:21,12.96,6.84
2023-08-12 08:46:41,18.24,10.97
2023-08-12 09:17:52,17.54,9.35
2023-08-12 09:46:45,14.61,8.60
2023-08-12 10:19:25,14.81,8.68
2023-08-12 10:46:40,12.96,7.17
2023-08-12 11:16:46,16.40,8.76
2023-08-12 11:46:43,13.64,7.56
2023-08-12 12:22:03,14.73,8.69
2023-08-12 12:49:44,38.04,31.06
2023-08-12 13:19:09,16.70,9.86
2023-08-12 13:47:00,16.60,8.11
2023-08-12 14:18:19,13.00,7.34
2023-08-12 14:46:50,13.23,7.09
2023-08-12 15:18:11,13.68,7.10
2023-08-12 15:46:52,18.54,10.99
2023-08-12 16:20:36,15.04,8.92
2023-08-12 16:46:57,15.70,8.98
2023-08-12 17:18:13,15.11,8.81
2023-08-12 17:46:45,17.10,9.87
2023-08-12 18:20:27,17.21,9.20
2023-08-12 18:46:34,13.18,7.15
2023-08-12 19:16:40,14.37,8.48
2023-08-12 19:46:44,16.40,8.61
2023-08-12 20:18:22,17.18,9.70
2023-08-12 20:46:37,14.30,7.30
2023-08-12 21:16:49,16.40,9.45
2023-08-12 21:46:52,17.30,9.61
2023-08-12 22:18:40,12.52,7.03
2023-08-12 22:46:47,18.70,10.43
2023-08-12 23:18:28,18.93,10.89
2023-08-12 23:46:32,16.12,9.46
2023-08-13 00:24:32,14.61,9.43
2023-08-13 01:06:39,17.34,11.37
2023-08-13 01:34:21,18.10,11.58
2023-08-13 01:57:57,22.93,14.47
2023-08-13 02:20:55,15.88,7.75
2023-08-13 02:46:39,12.79,7.40
2023-08-13 03:18:45,14.34,7.81
2023-08-13 03:46:42,16.07,9.65
2023-08-13 04:20:22,13.92,6.97
2023-08-13 04:46:40,17.03,10.21
2023-08-13 05:18:43,12.25,7.04
2023-08-13 05:46:48,16.33,9.70
2023-08-13 06:20:37,13.16,7.54
2023-08-13 06:46:38,12.84,7.26
2023-08-13 07:17:28,19.67,10.64
2023-08-13 07:46:40,16.82,9.34
2023-08-13 08:20:05,16.56,9.93
2023-08-13 08:46:29,15.15,8.82
2023-08-13 09:18:06,15.18,6.62
2023-08-13 09:46:40,16.64,9.46
2023-08-13 10:19:50,20.15,11.94
2023-08-13 10:46:51,19.01,11.17
2023-08-13 11:16:43,18.65,10.42
2023-08-13 11:46:37,16.24,8.89
